Pais;Categoria;KPI;Canal;Periodo;Valor;Variacion_vs_PY
Republica Dominicana;FMCG;Value USD;Wholesalers;MAT Dec-24;63273190;0.041325559846121296
Republica Dominicana;FMCG;Value USD;Wholesalers;MAT Dec-25;65887990;0.041325559846121296
Republica Dominicana;FMCG;Value USD;Traditional Trade;MAT Dec-23;;-0.20346389356198336
Republica Dominicana;FMCG;Value USD;Traditional Trade;MAT Dec-24;1768992000;-0.20346389356198336
Republica Dominicana;FMCG;Value USD;Traditional Trade;MAT Dec-25;1409066000;-0.20346389356198336
Republica Dominicana;FMCG;Value USD;Minimarkets;MAT Dec-23;;-0.04378058183634359
Republica Dominicana;FMCG;Value USD;Minimarkets;MAT Dec-24;411253100;-0.04378058183634359
Republica Dominicana;FMCG;Value USD;Minimarkets;MAT Dec-25;393248200;-0.04378058183634359
Republica Dominicana;FMCG;Value USD;Traditional Stores;MAT Dec-23;;-0.20346389356198336
Republica Dominicana;FMCG;Value USD;Traditional Stores;MAT Dec-24;1768992000;-0.20346389356198336
Republica Dominicana;FMCG;Value USD;Traditional Stores;MAT Dec-25;1409066000;-0.20346389356198336
Republica Dominicana;FMCG;Value USD;Pharma;MAT Dec-23;;-0.28788954391596444
Republica Dominicana;FMCG;Value USD;Pharma;MAT Dec-24;34990920;-0.28788954391596444
Republica Dominicana;FMCG;Value USD;Pharma;MAT Dec-25;24917400;-0.28788954391596444
Republica Dominicana;FMCG;Value USD;Ecomm;MAT Dec-23;;0.3855875873703567
Republica Dominicana;FMCG;Value USD;Ecomm;MAT Dec-24;4359173;0.3855875873703567
Republica Dominicana;FMCG;Value USD;Ecomm;MAT Dec-25;6040016;0.3855875873703567
Republica Dominicana;FMCG;Value USD;Door to Door;MAT Dec-23;;0.5789741779726418
Republica Dominicana;FMCG;Value USD;Door to Door;MAT Dec-24;20200970;0.5789741779726418
Republica Dominicana;FMCG;Value USD;Door to Door;MAT Dec-25;31896810;0.5789741779726418
Republica Dominicana;FMCG;Value USD;Specialized Stores;MAT Dec-23;;0.605858897633246
Republica Dominicana;FMCG;Value USD;Specialized Stores;MAT Dec-24;92769670;0.605858897633246
Republica Dominicana;FMCG;Value USD;Specialized Stores;MAT Dec-25;148975000;0.605858897633246
Republica Dominicana;NARTD;Value USD;Total Market;MAT Dec-23;;-0.0672441964245698
Republica Dominicana;NARTD;Value USD;Total Market;MAT Dec-24;312376400;-0.0672441964245698
Republica Dominicana;NARTD;Value USD;Total Market;MAT Dec-25;291370900;-0.0672441964245698
Republica Dominicana;NARTD;Value USD;Modern Trade;MAT Dec-23;;0.15773704423349466
Republica Dominicana;NARTD;Value USD;Modern Trade;MAT Dec-24;95288650;0.15773704423349466
Republica Dominicana;NARTD;Value USD;Modern Trade;MAT Dec-25;110319200;0.15773704423349466
Republica Dominicana;NARTD;Value USD;Hypermarket;MAT Dec-23;;0.3793093597169741
Republica Dominicana;NARTD;Value USD;Hypermarket;MAT Dec-24;25902920;0.3793093597169741
Republica Dominicana;NARTD;Value USD;Hypermarket;MAT Dec-25;35728140;0.3793093597169741
Republica Dominicana;NARTD;Value USD;Supermarket;MAT Dec-23;;0.0636629545189038
Republica Dominicana;NARTD;Value USD;Supermarket;MAT Dec-24;68051350;0.0636629545189038
Republica Dominicana;NARTD;Value USD;Supermarket;MAT Dec-25;72383700;0.0636629545189038
Republica Dominicana;NARTD;Value USD;Convenience;MAT Dec-23;;-0.14318207061873867
Republica Dominicana;NARTD;Value USD;Convenience;MAT Dec-24;603211;-0.14318207061873867
Republica Dominicana;NARTD;Value USD;Convenience;MAT Dec-25;516842;-0.14318207061873867
Republica Dominicana;NARTD;Value USD;Discounters;MAT Dec-23;;
Republica Dominicana;NARTD;Value USD;Discounters;MAT Dec-24;0;
Republica Dominicana;NARTD;Value USD;Discounters;MAT Dec-25;0;
Republica Dominicana;NARTD;Value USD;Wholesalers;MAT Dec-23;;-0.08830455434083029
Republica Dominicana;NARTD;Value USD;Wholesalers;MAT Dec-24;3811287;-0.08830455434083029
Republica Dominicana;NARTD;Value USD;Wholesalers;MAT Dec-25;3474733;-0.08830455434083029
Republica Dominicana;NARTD;Value USD;Traditional Trade;MAT Dec-23;;-0.23279188426235364
Republica Dominicana;NARTD;Value USD;Traditional Trade;MAT Dec-24;163376400;-0.23279188426235364
Republica Dominicana;NARTD;Value USD;Traditional Trade;MAT Dec-25;125343700;-0.23279188426235364
Republica Dominicana;NARTD;Value USD;Minimarkets;MAT Dec-23;;0.18011654258005794
Republica Dominicana;NARTD;Value USD;Minimarkets;MAT Dec-24;13423420;0.18011654258005794
Republica Dominicana;NARTD;Value USD;Minimarkets;MAT Dec-25;15841200;0.18011654258005794
Republica Dominicana;NARTD;Value USD;Traditional Stores;MAT Dec-23;;-0.23279188426235364
Republica Dominicana;NARTD;Value USD;Traditional Stores;MAT Dec-24;163376400;-0.23279188426235364
Republica Dominicana;NARTD;Value USD;Traditional Stores;MAT Dec-25;125343700;-0.23279188426235364
Republica Dominicana;NARTD;Value USD;Pharma;MAT Dec-23;;-0.5822552339162015
Republica Dominicana;NARTD;Value USD;Pharma;MAT Dec-24;895171;-0.5822552339162015
Republica Dominicana;NARTD;Value USD;Pharma;MAT Dec-25;373953;-0.5822552339162015
Republica Dominicana;NARTD;Value USD;Ecomm;MAT Dec-23;;-0.3537641268683923
Republica Dominicana;NARTD;Value USD;Ecomm;MAT Dec-24;65832;-0.3537641268683923
Republica Dominicana;NARTD;Value USD;Ecomm;MAT Dec-25;42543;-0.3537641268683923
Republica Dominicana;NARTD;Value USD;Door to Door;MAT Dec-23;;5.246711544631248
Republica Dominicana;NARTD;Value USD;Door to Door;MAT Dec-24;1066002;5.246711544631248
Republica Dominicana;NARTD;Value USD;Door to Door;MAT Dec-25;6659007;5.246711544631248
Republica Dominicana;NARTD;Value USD;Specialized Stores;MAT Dec-23;;0.6827128475196429
Republica Dominicana;NARTD;Value USD;Specialized Stores;MAT Dec-24;756504;0.6827128475196429
Republica Dominicana;NARTD;Value USD;Specialized Stores;MAT Dec-25;1272979;0.6827128475196429
Republica Dominicana;TCCC;Value USD;Total Market;MAT Dec-23;;0.14257578338365118
Republica Dominicana;TCCC;Value USD;Total Market;MAT Dec-24;48610920;0.14257578338365118
Republica Dominicana;TCCC;Value USD;Total Market;MAT Dec-25;55541660;0.14257578338365118
Republica Dominicana;TCCC;Value USD;Modern Trade;MAT Dec-23;;0.4015877775025747
Republica Dominicana;TCCC;Value USD;Modern Trade;MAT Dec-24;19177750;0.4015877775025747
Republica Dominicana;TCCC;Value USD;Modern Trade;MAT Dec-25;26879300;0.4015877775025747
Republica Dominicana;TCCC;Value USD;Hypermarket;MAT Dec-23;;0.7961123885568411
Republica Dominicana;TCCC;Value USD;Hypermarket;MAT Dec-24;6049833;0.7961123885568411
Republica Dominicana;TCCC;Value USD;Hypermarket;MAT Dec-25;10866180;0.7961123885568411
Republica Dominicana;TCCC;Value USD;Supermarket;MAT Dec-23;;0.19374648763608815
Republica Dominicana;TCCC;Value USD;Supermarket;MAT Dec-24;12794090;0.19374648763608815
Republica Dominicana;TCCC;Value USD;Supermarket;MAT Dec-25;15272900;0.19374648763608815
Republica Dominicana;TCCC;Value USD;Convenience;MAT Dec-23;;-0.49120181855151956
Republica Dominicana;TCCC;Value USD;Convenience;MAT Dec-24;191801;-0.49120181855151956
Republica Dominicana;TCCC;Value USD;Convenience;MAT Dec-25;97588;-0.49120181855151956
Republica Dominicana;TCCC;Value USD;Discounters;MAT Dec-23;;
Republica Dominicana;TCCC;Value USD;Discounters;MAT Dec-24;0;
Republica Dominicana;TCCC;Value USD;Discounters;MAT Dec-25;0;
Republica Dominicana;TCCC;Value USD;Wholesalers;MAT Dec-23;;-0.4395145131774041
Republica Dominicana;TCCC;Value USD;Wholesalers;MAT Dec-24;598904;-0.4395145131774041
Republica Dominicana;TCCC;Value USD;Wholesalers;MAT Dec-25;335677;-0.4395145131774041
Republica Dominicana;TCCC;Value USD;Traditional Trade;MAT Dec-23;;-0.10938623330560293
Republica Dominicana;TCCC;Value USD;Traditional Trade;MAT Dec-24;20711290;-0.10938623330560293
Republica Dominicana;TCCC;Value USD;Traditional Trade;MAT Dec-25;18445760;-0.10938623330560293
Republica Dominicana;TCCC;Value USD;Minimarkets;MAT Dec-23;;0.1313573506450345
Republica Dominicana;TCCC;Value USD;Minimarkets;MAT Dec-24;2082137;0.1313573506450345
Republica Dominicana;TCCC;Value USD;Minimarkets;MAT Dec-25;2355641;0.1313573506450345
Republica Dominicana;TCCC;Value USD;Traditional Stores;MAT Dec-23;;17.664149266992446
Republica Dominicana;TCCC;Value USD;Traditional Stores;MAT Dec-24;2251;17.664149266992446
Republica Dominicana;TCCC;Value USD;Traditional Stores;MAT Dec-25;42013;17.664149266992446
Republica Dominicana;TCCC;Value USD;Pharma;MAT Dec-23;;-0.8175968098576909
Republica Dominicana;TCCC;Value USD;Pharma;MAT Dec-24;317478;-0.8175968098576909
Republica Dominicana;TCCC;Value USD;Pharma;MAT Dec-25;57909;-0.8175968098576909
Republica Dominicana;TCCC;Value USD;Ecomm;MAT Dec-23;;
Republica Dominicana;TCCC;Value USD;Ecomm;MAT Dec-24;0;
Republica Dominicana;TCCC;Value USD;Ecomm;MAT Dec-25;32030;
Republica Dominicana;TCCC;Value USD;Door to Door;MAT Dec-23;;0.04204638828714424
Republica Dominicana;TCCC;Value USD;Door to Door;MAT Dec-24;321288;0.04204638828714424
Republica Dominicana;TCCC;Value USD;Door to Door;MAT Dec-25;334797;0.04204638828714424
Republica Dominicana;TCCC;Value USD;Specialized Stores;MAT Dec-23;;2.849738472495577
Republica Dominicana;TCCC;Value USD;Specialized Stores;MAT Dec-24;130579;2.849738472495577
Republica Dominicana;TCCC;Value USD;Specialized Stores;MAT Dec-25;502695;2.849738472495577
Republica Dominicana;NARTD;Incidence;Total Market;MAT Dec-23;;-2.990000000000002
Republica Dominicana;NARTD;Incidence;Total Market;MAT Dec-24;25.39;-2.990000000000002
Republica Dominicana;NARTD;Incidence;Total Market;MAT Dec-25;22.4;-2.990000000000002
Republica Dominicana;NARTD;Incidence;Modern Trade;MAT Dec-23;;1.1300000000000026
Republica Dominicana;NARTD;Incidence;Modern Trade;MAT Dec-24;18.47;1.1300000000000026
Republica Dominicana;NARTD;Incidence;Modern Trade;MAT Dec-25;19.6;1.1300000000000026
Republica Dominicana;NARTD;Incidence;Hypermarket;MAT Dec-23;;-1
Republica Dominicana;NARTD;Incidence;Hypermarket;MAT Dec-24;19.19;-1
Republica Dominicana;NARTD;Incidence;Hypermarket;MAT Dec-25;18.19;-1
Republica Dominicana;NARTD;Incidence;Supermarket;MAT Dec-23;;1.8599999999999994
Republica Dominicana;NARTD;Incidence;Supermarket;MAT Dec-24;18.36;1.8599999999999994
Republica Dominicana;NARTD;Incidence;Supermarket;MAT Dec-25;20.22;1.8599999999999994
Republica Dominicana;NARTD;Incidence;Convenience;MAT Dec-23;;1.5699999999999967
Republica Dominicana;NARTD;Incidence;Convenience;MAT Dec-24;18.26;1.5699999999999967
Republica Dominicana;NARTD;Incidence;Convenience;MAT Dec-25;19.83;1.5699999999999967
Republica Dominicana;NARTD;Incidence;Discounters;MAT Dec-23;;0
Republica Dominicana;NARTD;Incidence;Discounters;MAT Dec-24;;0
Republica Dominicana;NARTD;Incidence;Discounters;MAT Dec-25;;0
Republica Dominicana;NARTD;Incidence;Wholesalers;MAT Dec-23;;-4.449999999999999
Republica Dominicana;NARTD;Incidence;Wholesalers;MAT Dec-24;29.13;-4.449999999999999
Republica Dominicana;NARTD;Incidence;Wholesalers;MAT Dec-25;24.68;-4.449999999999999
Republica Dominicana;NARTD;Incidence;Traditional Trade;MAT Dec-23;;-2.8099999999999987
Republica Dominicana;NARTD;Incidence;Traditional Trade;MAT Dec-24;28.18;-2.8099999999999987
Republica Dominicana;NARTD;Incidence;Traditional Trade;MAT Dec-25;25.37;-2.8099999999999987
Republica Dominicana;NARTD;Incidence;Minimarkets;MAT Dec-23;;-1.549999999999999
Republica Dominicana;NARTD;Incidence;Minimarkets;MAT Dec-24;14.95;-1.549999999999999
Republica Dominicana;NARTD;Incidence;Minimarkets;MAT Dec-25;13.4;-1.549999999999999
Republica Dominicana;NARTD;Incidence;Traditional Stores;MAT Dec-23;;-2.8099999999999987
Republica Dominicana;NARTD;Incidence;Traditional Stores;MAT Dec-24;28.18;-2.8099999999999987
Republica Dominicana;NARTD;Incidence;Traditional Stores;MAT Dec-25;25.37;-2.8099999999999987
Republica Dominicana;NARTD;Incidence;Pharma;MAT Dec-23;;-2.4000000000000004
Republica Dominicana;NARTD;Incidence;Pharma;MAT Dec-24;12.01;-2.4000000000000004
Republica Dominicana;NARTD;Incidence;Pharma;MAT Dec-25;9.61;-2.4000000000000004
Republica Dominicana;NARTD;Incidence;Ecomm;MAT Dec-23;;-2.5599999999999996
Republica Dominicana;NARTD;Incidence;Ecomm;MAT Dec-24;6.39;-2.5599999999999996
Republica Dominicana;NARTD;Incidence;Ecomm;MAT Dec-25;3.83;-2.5599999999999996
Republica Dominicana;NARTD;Incidence;Door to Door;MAT Dec-23;;28.51
Republica Dominicana;NARTD;Incidence;Door to Door;MAT Dec-24;14.16;28.51
Republica Dominicana;NARTD;Incidence;Door to Door;MAT Dec-25;42.67;28.51
Republica Dominicana;NARTD;Incidence;Specialized Stores;MAT Dec-23;;0.5
Republica Dominicana;NARTD;Incidence;Specialized Stores;MAT Dec-24;2.12;0.5
Republica Dominicana;NARTD;Incidence;Specialized Stores;MAT Dec-25;2.62;0.5
Republica Dominicana;TCCC;Incidence;Total Market;MAT Dec-23;;1.7000000000000002
Republica Dominicana;TCCC;Incidence;Total Market;MAT Dec-24;5.25;1.7000000000000002
Republica Dominicana;TCCC;Incidence;Total Market;MAT Dec-25;6.95;1.7000000000000002
Republica Dominicana;TCCC;Incidence;Modern Trade;MAT Dec-23;;1.5699999999999994
Republica Dominicana;TCCC;Incidence;Modern Trade;MAT Dec-24;5.28;1.5699999999999994
Republica Dominicana;TCCC;Incidence;Modern Trade;MAT Dec-25;6.85;1.5699999999999994
Republica Dominicana;TCCC;Incidence;Hypermarket;MAT Dec-23;;1.4100000000000001
Republica Dominicana;TCCC;Incidence;Hypermarket;MAT Dec-24;5.97;1.4100000000000001
Republica Dominicana;TCCC;Incidence;Hypermarket;MAT Dec-25;7.38;1.4100000000000001
Republica Dominicana;TCCC;Incidence;Supermarket;MAT Dec-23;;1.3200000000000003
Republica Dominicana;TCCC;Incidence;Supermarket;MAT Dec-24;5.01;1.3200000000000003
Republica Dominicana;TCCC;Incidence;Supermarket;MAT Dec-25;6.33;1.3200000000000003
Republica Dominicana;TCCC;Incidence;Convenience;MAT Dec-23;;-3.37
Republica Dominicana;TCCC;Incidence;Convenience;MAT Dec-24;9.57;-3.37
Republica Dominicana;TCCC;Incidence;Convenience;MAT Dec-25;6.2;-3.37
Republica Dominicana;TCCC;Incidence;Discounters;MAT Dec-23;;
Republica Dominicana;TCCC;Incidence;Discounters;MAT Dec-24;;
Republica Dominicana;TCCC;Incidence;Discounters;MAT Dec-25;;
Republica Dominicana;TCCC;Incidence;Wholesalers;MAT Dec-23;;-1.0199999999999996
Republica Dominicana;TCCC;Incidence;Wholesalers;MAT Dec-24;7.18;-1.0199999999999996
Republica Dominicana;TCCC;Incidence;Wholesalers;MAT Dec-25;6.16;-1.0199999999999996
Republica Dominicana;TCCC;Incidence;Traditional Trade;MAT Dec-23;;1.5700000000000003
Republica Dominicana;TCCC;Incidence;Traditional Trade;MAT Dec-24;5.51;1.5700000000000003
Republica Dominicana;TCCC;Incidence;Traditional Trade;MAT Dec-25;7.08;1.5700000000000003
Republica Dominicana;TCCC;Incidence;Minimarkets;MAT Dec-23;;0.16000000000000014
Republica Dominicana;TCCC;Incidence;Minimarkets;MAT Dec-24;2.94;0.16000000000000014
Republica Dominicana;TCCC;Incidence;Minimarkets;MAT Dec-25;3.1;0.16000000000000014
Republica Dominicana;TCCC;Incidence;Traditional Stores;MAT Dec-23;;1.5700000000000003
Republica Dominicana;TCCC;Incidence;Traditional Stores;MAT Dec-24;5.51;1.5700000000000003
Republica Dominicana;TCCC;Incidence;Traditional Stores;MAT Dec-25;7.08;1.5700000000000003
Republica Dominicana;TCCC;Incidence;Pharma;MAT Dec-23;;-2.9699999999999998
Republica Dominicana;TCCC;Incidence;Pharma;MAT Dec-24;4.92;-2.9699999999999998
Republica Dominicana;TCCC;Incidence;Pharma;MAT Dec-25;1.95;-2.9699999999999998
Republica Dominicana;TCCC;Incidence;Ecomm;MAT Dec-23;;2.32
Republica Dominicana;TCCC;Incidence;Ecomm;MAT Dec-24;0;2.32
Republica Dominicana;TCCC;Incidence;Ecomm;MAT Dec-25;2.32;2.32
Republica Dominicana;TCCC;Incidence;Door to Door;MAT Dec-23;;2.16
Republica Dominicana;TCCC;Incidence;Door to Door;MAT Dec-24;3.96;2.16
Republica Dominicana;TCCC;Incidence;Door to Door;MAT Dec-25;6.12;2.16
Republica Dominicana;TCCC;Incidence;Specialized Stores;MAT Dec-23;;0.31999999999999984
Republica Dominicana;TCCC;Incidence;Specialized Stores;MAT Dec-24;1.12;0.31999999999999984
Republica Dominicana;TCCC;Incidence;Specialized Stores;MAT Dec-25;1.44;0.31999999999999984
Guatemala;FMCG;Penetration;Total Market;MAT Dec-23;100;0
Guatemala;FMCG;Penetration;Total Market;MAT Dec-24;100;0
Guatemala;FMCG;Penetration;Total Market;MAT Dec-25;100;0
Guatemala;FMCG;Penetration;Modern Trade;MAT Dec-23;99.5;0.10000000000000853
Guatemala;FMCG;Penetration;Modern Trade;MAT Dec-24;99.8;0.10000000000000853
Guatemala;FMCG;Penetration;Modern Trade;MAT Dec-25;99.9;0.10000000000000853
Guatemala;FMCG;Penetration;Hypermarket;MAT Dec-23;27.3;7.200000000000003
Guatemala;FMCG;Penetration;Hypermarket;MAT Dec-24;28.9;7.200000000000003
Guatemala;FMCG;Penetration;Hypermarket;MAT Dec-25;36.1;7.200000000000003
Guatemala;FMCG;Penetration;Supermarket;MAT Dec-23;78.2;6.799999999999997
Guatemala;FMCG;Penetration;Supermarket;MAT Dec-24;84.2;6.799999999999997
Guatemala;FMCG;Penetration;Supermarket;MAT Dec-25;91;6.799999999999997
Guatemala;FMCG;Penetration;Convenience;MAT Dec-23;24.7;17.5
Guatemala;FMCG;Penetration;Convenience;MAT Dec-24;37.7;17.5
Guatemala;FMCG;Penetration;Convenience;MAT Dec-25;55.2;17.5
Guatemala;FMCG;Penetration;Discounters;MAT Dec-23;98.9;-0.30000000000001137
Guatemala;FMCG;Penetration;Discounters;MAT Dec-24;99.4;-0.30000000000001137
Guatemala;FMCG;Penetration;Discounters;MAT Dec-25;99.1;-0.30000000000001137
Guatemala;FMCG;Penetration;Wholesalers;MAT Dec-23;9;5
Guatemala;FMCG;Penetration;Wholesalers;MAT Dec-24;16.9;5
Guatemala;FMCG;Penetration;Wholesalers;MAT Dec-25;21.9;5
Guatemala;FMCG;Penetration;Traditional Trade;MAT Dec-23;99.9;0
Guatemala;FMCG;Penetration;Traditional Trade;MAT Dec-24;100;0
Guatemala;FMCG;Penetration;Traditional Trade;MAT Dec-25;100;0
Guatemala;FMCG;Penetration;Minimarkets;MAT Dec-23;63.1;2.299999999999997
Guatemala;FMCG;Penetration;Minimarkets;MAT Dec-24;73.8;2.299999999999997
Guatemala;FMCG;Penetration;Minimarkets;MAT Dec-25;76.1;2.299999999999997
Guatemala;FMCG;Penetration;Traditional Stores;MAT Dec-23;99.8;0
Guatemala;FMCG;Penetration;Traditional Stores;MAT Dec-24;99.8;0
Guatemala;FMCG;Penetration;Traditional Stores;MAT Dec-25;99.8;0
Guatemala;FMCG;Penetration;Markets;MAT Dec-23;23;22.799999999999997
Guatemala;FMCG;Penetration;Markets;MAT Dec-24;39.1;22.799999999999997
Guatemala;FMCG;Penetration;Markets;MAT Dec-25;61.9;22.799999999999997
Guatemala;FMCG;Penetration;Ecomm;MAT Dec-23;5.3;2.5999999999999996
Guatemala;FMCG;Penetration;Ecomm;MAT Dec-24;10.3;2.5999999999999996
Guatemala;FMCG;Penetration;Ecomm;MAT Dec-25;12.9;2.5999999999999996
Guatemala;FMCG;Penetration;Door to Door;MAT Dec-23;96.6;-1.5
Guatemala;FMCG;Penetration;Door to Door;MAT Dec-24;96.9;-1.5
Guatemala;FMCG;Penetration;Door to Door;MAT Dec-25;95.4;-1.5
Guatemala;FMCG;Penetration;Specialized Stores;MAT Dec-23;97;-2.6000000000000085
Guatemala;FMCG;Penetration;Specialized Stores;MAT Dec-24;96.7;-2.6000000000000085
Guatemala;FMCG;Penetration;Specialized Stores;MAT Dec-25;94.1;-2.6000000000000085
Guatemala;NARTD;Penetration;Total Market;MAT Dec-23;99.9;0.09999999999999432
Guatemala;NARTD;Penetration;Total Market;MAT Dec-24;99.9;0.09999999999999432
Guatemala;NARTD;Penetration;Total Market;MAT Dec-25;100;0.09999999999999432
Guatemala;NARTD;Penetration;Modern Trade;MAT Dec-23;89.8;2.5
Guatemala;NARTD;Penetration;Modern Trade;MAT Dec-24;91.9;2.5
Guatemala;NARTD;Penetration;Modern Trade;MAT Dec-25;94.4;2.5
Guatemala;NARTD;Penetration;Hypermarket;MAT Dec-23;9.1;-0.6000000000000014
Guatemala;NARTD;Penetration;Hypermarket;MAT Dec-24;9.3;-0.6000000000000014
Guatemala;NARTD;Penetration;Hypermarket;MAT Dec-25;8.7;-0.6000000000000014
Guatemala;NARTD;Penetration;Supermarket;MAT Dec-23;45.4;8.800000000000004
Guatemala;NARTD;Penetration;Supermarket;MAT Dec-24;44.8;8.800000000000004
Guatemala;NARTD;Penetration;Supermarket;MAT Dec-25;53.6;8.800000000000004
Guatemala;NARTD;Penetration;Convenience;MAT Dec-23;10.9;7
Guatemala;NARTD;Penetration;Convenience;MAT Dec-24;19.6;7
Guatemala;NARTD;Penetration;Convenience;MAT Dec-25;26.6;7
Guatemala;NARTD;Penetration;Discounters;MAT Dec-23;83.7;2.3999999999999915
Guatemala;NARTD;Penetration;Discounters;MAT Dec-24;87.2;2.3999999999999915
Guatemala;NARTD;Penetration;Discounters;MAT Dec-25;89.6;2.3999999999999915
Guatemala;NARTD;Penetration;Wholesalers;MAT Dec-23;1.6;4.199999999999999
Guatemala;NARTD;Penetration;Wholesalers;MAT Dec-24;4;4.199999999999999
Guatemala;NARTD;Penetration;Wholesalers;MAT Dec-25;8.2;4.199999999999999
Guatemala;NARTD;Penetration;Traditional Trade;MAT Dec-23;99.2;-0.3999999999999915
Guatemala;NARTD;Penetration;Traditional Trade;MAT Dec-24;99.3;-0.3999999999999915
Guatemala;NARTD;Penetration;Traditional Trade;MAT Dec-25;98.9;-0.3999999999999915
Guatemala;NARTD;Penetration;Minimarkets;MAT Dec-23;21.2;5.300000000000001
Guatemala;NARTD;Penetration;Minimarkets;MAT Dec-24;26.3;5.300000000000001
Guatemala;NARTD;Penetration;Minimarkets;MAT Dec-25;31.6;5.300000000000001
Guatemala;NARTD;Penetration;Traditional Stores;MAT Dec-23;98.9;-0.7999999999999972
Guatemala;NARTD;Penetration;Traditional Stores;MAT Dec-24;98.7;-0.7999999999999972
Guatemala;NARTD;Penetration;Traditional Stores;MAT Dec-25;97.9;-0.7999999999999972
Guatemala;NARTD;Penetration;Pharma;MAT Dec-23;1.1;0.09999999999999964
Guatemala;NARTD;Penetration;Pharma;MAT Dec-24;3.2;0.09999999999999964
Guatemala;NARTD;Penetration;Pharma;MAT Dec-25;3.3;0.09999999999999964
Guatemala;NARTD;Penetration;Ecomm;MAT Dec-23;0.4;0.19999999999999996
Guatemala;NARTD;Penetration;Ecomm;MAT Dec-24;0.8;0.19999999999999996
Guatemala;NARTD;Penetration;Ecomm;MAT Dec-25;1;0.19999999999999996
Guatemala;NARTD;Penetration;Door to Door;MAT Dec-23;91;-3.0999999999999943
Guatemala;NARTD;Penetration;Door to Door;MAT Dec-24;94.1;-3.0999999999999943
Guatemala;NARTD;Penetration;Door to Door;MAT Dec-25;91;-3.0999999999999943
Guatemala;NARTD;Penetration;Specialized Stores;MAT Dec-23;8.6;1.200000000000001
Guatemala;NARTD;Penetration;Specialized Stores;MAT Dec-24;13.6;1.200000000000001
Guatemala;NARTD;Penetration;Specialized Stores;MAT Dec-25;14.8;1.200000000000001
Guatemala;TCCC;Penetration;Total Market;MAT Dec-23;98.6;0.8999999999999915
Guatemala;TCCC;Penetration;Total Market;MAT Dec-24;98.4;0.8999999999999915
Guatemala;TCCC;Penetration;Total Market;MAT Dec-25;99.3;0.8999999999999915
Guatemala;TCCC;Penetration;Modern Trade;MAT Dec-23;54.3;11.099999999999994
Guatemala;TCCC;Penetration;Modern Trade;MAT Dec-24;66.7;11.099999999999994
Guatemala;TCCC;Penetration;Modern Trade;MAT Dec-25;77.8;11.099999999999994
Guatemala;TCCC;Penetration;Hypermarket;MAT Dec-23;4.6;2.3
Guatemala;TCCC;Penetration;Hypermarket;MAT Dec-24;3.8;2.3
Guatemala;TCCC;Penetration;Hypermarket;MAT Dec-25;6.1;2.3
Guatemala;TCCC;Penetration;Supermarket;MAT Dec-23;19.5;4.100000000000001
Guatemala;TCCC;Penetration;Supermarket;MAT Dec-24;25.5;4.100000000000001
Guatemala;TCCC;Penetration;Supermarket;MAT Dec-25;29.6;4.100000000000001
Guatemala;TCCC;Penetration;Convenience;MAT Dec-23;7.3;1.8000000000000007
Guatemala;TCCC;Penetration;Convenience;MAT Dec-24;12.6;1.8000000000000007
Guatemala;TCCC;Penetration;Convenience;MAT Dec-25;14.4;1.8000000000000007
Guatemala;TCCC;Penetration;Discounters;MAT Dec-23;41.4;11.900000000000006
Guatemala;TCCC;Penetration;Discounters;MAT Dec-24;56.3;11.900000000000006
Guatemala;TCCC;Penetration;Discounters;MAT Dec-25;68.2;11.900000000000006
Guatemala;TCCC;Penetration;Wholesalers;MAT Dec-23;0.6;1.9
Guatemala;TCCC;Penetration;Wholesalers;MAT Dec-24;1.4;1.9
Guatemala;TCCC;Penetration;Wholesalers;MAT Dec-25;3.3;1.9
Guatemala;TCCC;Penetration;Traditional Trade;MAT Dec-23;96.5;1.5999999999999943
Guatemala;TCCC;Penetration;Traditional Trade;MAT Dec-24;94.2;1.5999999999999943
Guatemala;TCCC;Penetration;Traditional Trade;MAT Dec-25;95.8;1.5999999999999943
Guatemala;TCCC;Penetration;Minimarkets;MAT Dec-23;7.8;3.9999999999999982
Guatemala;TCCC;Penetration;Minimarkets;MAT Dec-24;12.9;3.9999999999999982
Guatemala;TCCC;Penetration;Minimarkets;MAT Dec-25;16.9;3.9999999999999982
Guatemala;TCCC;Penetration;Traditional Stores;MAT Dec-23;95.7;1.4000000000000057
Guatemala;TCCC;Penetration;Traditional Stores;MAT Dec-24;92.5;1.4000000000000057
Guatemala;TCCC;Penetration;Traditional Stores;MAT Dec-25;93.9;1.4000000000000057
Guatemala;TCCC;Penetration;Pharma;MAT Dec-23;0.2;0.5
Guatemala;TCCC;Penetration;Pharma;MAT Dec-24;1.4;0.5
Guatemala;TCCC;Penetration;Pharma;MAT Dec-25;1.9;0.5
Guatemala;TCCC;Penetration;Ecomm;MAT Dec-23;0.1;-0.4
Guatemala;TCCC;Penetration;Ecomm;MAT Dec-24;0.5;-0.4
Guatemala;TCCC;Penetration;Ecomm;MAT Dec-25;0.1;-0.4
Guatemala;TCCC;Penetration;Door to Door;MAT Dec-23;3.2;1.1
Guatemala;TCCC;Penetration;Door to Door;MAT Dec-24;2.1;1.1
Guatemala;TCCC;Penetration;Door to Door;MAT Dec-25;3.2;1.1
Guatemala;TCCC;Penetration;Specialized Stores;MAT Dec-23;2.1;-0.2999999999999998
